[2025/06/07 16:53:57] - Namespace(model='resnet50', model_norm='groupnorm', l2=0, l1=0, batch_size=128, data_dir='../cifar-data', epochs=200, lr_schedule='piecewise', lr_max=0.1, lr_one_drop=0.01, lr_drop_epoch=100, attack='pgd', epsilon=8, attack_iters=10, restarts=1, pgd_alpha=2, fgsm_alpha=1.25, norm='l_inf', fgsm_init='random', fname='resnet50_groupnorm_adv', seed=0, half=False, width_factor=10, resume=0, cutout=False, cutout_len=None, mixup=False, mixup_alpha=None, eval=False, val=False, chkpt_iters=10)
[2025/06/07 16:54:03] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2025/06/07 20:32:25] - 37 	 282.5 	 	 58.7 	 	 0.1000 	 1.3178 	 0.5676 	 1.7704 	 	 0.3412 	 	 1.3219 	 0.5486 	 1.7070 	 	 0.3710
[2025/06/07 20:38:08] - 38 	 284.6 	 	 58.5 	 	 0.1000 	 1.3130 	 0.5723 	 1.7671 	 	 0.3439 	 	 1.2924 	 0.5533 	 1.7160 	 	 0.3631
[2025/06/07 20:43:51] - 39 	 284.0 	 	 58.6 	 	 0.1000 	 1.3015 	 0.5789 	 1.7638 	 	 0.3460 	 	 1.2883 	 0.5719 	 1.7144 	 	 0.3654
[2025/06/07 20:49:32] - 40 	 282.3 	 	 59.6 	 	 0.1000 	 1.3035 	 0.5760 	 1.7680 	 	 0.3470 	 	 1.2918 	 0.5666 	 1.7428 	 	 0.3465
[2025/06/07 20:55:25] - 41 	 292.7 	 	 60.2 	 	 0.1000 	 1.2812 	 0.5838 	 1.7507 	 	 0.3494 	 	 1.2310 	 0.5801 	 1.6961 	 	 0.3770
[2025/06/07 21:01:19] - 42 	 293.9 	 	 59.3 	 	 0.1000 	 1.2766 	 0.5878 	 1.7495 	 	 0.3514 	 	 1.2575 	 0.5859 	 1.6508 	 	 0.3908
[2025/06/07 21:07:01] - 43 	 283.3 	 	 59.1 	 	 0.1000 	 1.2651 	 0.5927 	 1.7424 	 	 0.3546 	 	 1.2789 	 0.5983 	 1.6765 	 	 0.3819
[2025/06/07 21:12:46] - 44 	 285.7 	 	 58.6 	 	 0.1000 	 1.2598 	 0.5950 	 1.7389 	 	 0.3558 	 	 1.2155 	 0.6215 	 1.6655 	 	 0.3770
[2025/06/07 21:18:31] - 45 	 287.0 	 	 58.6 	 	 0.1000 	 1.2399 	 0.6025 	 1.7276 	 	 0.3586 	 	 1.3257 	 0.5744 	 1.7135 	 	 0.3716
[2025/06/07 21:24:16] - 46 	 286.0 	 	 59.0 	 	 0.1000 	 1.2440 	 0.6010 	 1.7299 	 	 0.3586 	 	 1.3647 	 0.5628 	 1.7192 	 	 0.3589
[2025/06/07 21:30:01] - 47 	 286.0 	 	 59.2 	 	 0.1000 	 1.2426 	 0.6042 	 1.7295 	 	 0.3564 	 	 1.3080 	 0.5751 	 1.6943 	 	 0.3639
[2025/06/07 21:35:43] - 48 	 282.9 	 	 58.2 	 	 0.1000 	 1.2334 	 0.6071 	 1.7236 	 	 0.3606 	 	 1.2804 	 0.5838 	 1.6766 	 	 0.3810
[2025/06/07 21:41:27] - 49 	 285.1 	 	 59.1 	 	 0.1000 	 1.2257 	 0.6100 	 1.7184 	 	 0.3644 	 	 1.2510 	 0.5859 	 1.6528 	 	 0.3966
[2025/06/07 21:47:11] - 50 	 284.9 	 	 59.1 	 	 0.1000 	 1.2126 	 0.6175 	 1.7129 	 	 0.3657 	 	 1.2352 	 0.6233 	 1.6555 	 	 0.3934
[2025/06/07 21:52:54] - 51 	 284.4 	 	 59.1 	 	 0.1000 	 1.2103 	 0.6175 	 1.7102 	 	 0.3646 	 	 1.2496 	 0.5853 	 1.6490 	 	 0.3848
[2025/06/07 21:58:38] - 52 	 284.6 	 	 58.8 	 	 0.1000 	 1.2067 	 0.6199 	 1.7079 	 	 0.3665 	 	 1.2569 	 0.5828 	 1.7042 	 	 0.3740
[2025/06/07 22:04:20] - 53 	 284.1 	 	 58.2 	 	 0.1000 	 1.1988 	 0.6203 	 1.7027 	 	 0.3713 	 	 1.1664 	 0.6057 	 1.6836 	 	 0.3797
[2025/06/07 22:10:04] - 54 	 284.9 	 	 59.2 	 	 0.1000 	 1.2091 	 0.6175 	 1.7111 	 	 0.3653 	 	 1.2314 	 0.6319 	 1.6465 	 	 0.4022
[2025/06/07 22:15:50] - 55 	 285.9 	 	 59.3 	 	 0.1000 	 1.1910 	 0.6233 	 1.7001 	 	 0.3699 	 	 1.2288 	 0.5845 	 1.6766 	 	 0.3765
[2025/06/07 22:21:32] - 56 	 284.0 	 	 58.3 	 	 0.1000 	 1.1861 	 0.6275 	 1.6959 	 	 0.3712 	 	 1.2125 	 0.6047 	 1.6923 	 	 0.3710
[2025/06/07 22:27:15] - 57 	 284.7 	 	 58.6 	 	 0.1000 	 1.1796 	 0.6303 	 1.6923 	 	 0.3730 	 	 1.2076 	 0.6065 	 1.6730 	 	 0.3845
[2025/06/07 22:32:58] - 58 	 284.2 	 	 58.7 	 	 0.1000 	 1.1756 	 0.6305 	 1.6905 	 	 0.3719 	 	 1.2794 	 0.6109 	 1.6551 	 	 0.3946
[2025/06/07 22:38:41] - 59 	 284.3 	 	 59.0 	 	 0.1000 	 1.1696 	 0.6336 	 1.6871 	 	 0.3745 	 	 1.1711 	 0.6250 	 1.6210 	 	 0.3974
[2025/06/07 22:44:26] - 60 	 285.4 	 	 59.1 	 	 0.1000 	 1.1824 	 0.6281 	 1.6958 	 	 0.3704 	 	 1.1439 	 0.6352 	 1.6381 	 	 0.3774
[2025/06/07 22:50:09] - 61 	 284.5 	 	 58.6 	 	 0.1000 	 1.1719 	 0.6312 	 1.6876 	 	 0.3746 	 	 1.2467 	 0.5916 	 1.6551 	 	 0.3980
[2025/06/07 22:55:53] - 62 	 284.7 	 	 58.8 	 	 0.1000 	 1.1645 	 0.6366 	 1.6828 	 	 0.3779 	 	 1.2413 	 0.5932 	 1.6925 	 	 0.3705
[2025/06/07 23:01:41] - 63 	 289.2 	 	 58.8 	 	 0.1000 	 1.1688 	 0.6347 	 1.6853 	 	 0.3760 	 	 1.2363 	 0.6257 	 1.6762 	 	 0.3948
[2025/06/07 23:07:25] - 64 	 285.4 	 	 59.4 	 	 0.1000 	 1.1595 	 0.6405 	 1.6830 	 	 0.3759 	 	 1.1105 	 0.6205 	 1.6414 	 	 0.3913
[2025/06/07 23:13:09] - 65 	 285.2 	 	 58.2 	 	 0.1000 	 1.1598 	 0.6372 	 1.6822 	 	 0.3772 	 	 1.2083 	 0.5935 	 1.7100 	 	 0.3798
[2025/06/07 23:18:51] - 66 	 284.1 	 	 58.5 	 	 0.1000 	 1.1622 	 0.6377 	 1.6834 	 	 0.3756 	 	 1.1681 	 0.6223 	 1.6273 	 	 0.4010
[2025/06/07 23:24:35] - 67 	 284.8 	 	 59.1 	 	 0.1000 	 1.1387 	 0.6461 	 1.6679 	 	 0.3814 	 	 1.1868 	 0.5978 	 1.6585 	 	 0.3870
[2025/06/07 23:30:18] - 68 	 284.7 	 	 58.4 	 	 0.1000 	 1.1442 	 0.6424 	 1.6712 	 	 0.3788 	 	 1.2643 	 0.5991 	 1.7768 	 	 0.3488
[2025/06/07 23:36:03] - 69 	 286.1 	 	 58.8 	 	 0.1000 	 1.1397 	 0.6477 	 1.6702 	 	 0.3804 	 	 1.1447 	 0.6302 	 1.6324 	 	 0.3976
[2025/06/07 23:41:47] - 70 	 284.3 	 	 59.1 	 	 0.1000 	 1.1363 	 0.6467 	 1.6691 	 	 0.3825 	 	 1.1384 	 0.6074 	 1.6511 	 	 0.3924
[2025/06/07 23:47:30] - 71 	 284.7 	 	 59.1 	 	 0.1000 	 1.1287 	 0.6500 	 1.6611 	 	 0.3849 	 	 1.0663 	 0.6616 	 1.5622 	 	 0.4255
[2025/06/07 23:53:16] - 72 	 285.9 	 	 59.3 	 	 0.1000 	 1.1475 	 0.6434 	 1.6758 	 	 0.3808 	 	 1.1357 	 0.6314 	 1.5940 	 	 0.4060
[2025/06/07 23:58:58] - 73 	 283.1 	 	 59.0 	 	 0.1000 	 1.1301 	 0.6510 	 1.6634 	 	 0.3844 	 	 1.1629 	 0.6505 	 1.5998 	 	 0.4101
[2025/06/08 00:04:40] - 74 	 283.5 	 	 58.3 	 	 0.1000 	 1.1353 	 0.6511 	 1.6679 	 	 0.3821 	 	 1.1675 	 0.6169 	 1.6489 	 	 0.3838
[2025/06/08 00:10:23] - 75 	 284.6 	 	 58.5 	 	 0.1000 	 1.1193 	 0.6558 	 1.6558 	 	 0.3856 	 	 1.1687 	 0.6261 	 1.6133 	 	 0.4093
[2025/06/08 00:16:07] - 76 	 284.9 	 	 59.1 	 	 0.1000 	 1.1286 	 0.6491 	 1.6640 	 	 0.3854 	 	 1.2054 	 0.6246 	 1.6626 	 	 0.3929
[2025/06/08 00:21:50] - 77 	 284.7 	 	 58.8 	 	 0.1000 	 1.1250 	 0.6528 	 1.6622 	 	 0.3852 	 	 1.1783 	 0.6161 	 1.6662 	 	 0.3773
[2025/06/08 00:27:34] - 78 	 285.2 	 	 58.8 	 	 0.1000 	 1.1312 	 0.6492 	 1.6651 	 	 0.3853 	 	 1.0904 	 0.6318 	 1.6811 	 	 0.3708
[2025/06/08 00:33:18] - 79 	 284.3 	 	 59.2 	 	 0.1000 	 1.1280 	 0.6512 	 1.6607 	 	 0.3849 	 	 1.1249 	 0.6393 	 1.6252 	 	 0.4044
[2025/06/08 00:39:01] - 80 	 284.0 	 	 59.2 	 	 0.1000 	 1.0988 	 0.6650 	 1.6447 	 	 0.3903 	 	 1.1285 	 0.6243 	 1.6002 	 	 0.4103
[2025/06/08 00:44:44] - 81 	 284.0 	 	 59.1 	 	 0.1000 	 1.1200 	 0.6575 	 1.6580 	 	 0.3867 	 	 1.0832 	 0.6603 	 1.6624 	 	 0.3761
[2025/06/08 00:50:28] - 82 	 285.3 	 	 58.6 	 	 0.1000 	 1.1101 	 0.6583 	 1.6526 	 	 0.3885 	 	 1.1310 	 0.6475 	 1.6064 	 	 0.4044
[2025/06/08 00:56:11] - 83 	 284.2 	 	 59.2 	 	 0.1000 	 1.1091 	 0.6617 	 1.6520 	 	 0.3898 	 	 1.1374 	 0.6307 	 1.5996 	 	 0.4116
[2025/06/08 01:01:53] - 84 	 283.2 	 	 58.2 	 	 0.1000 	 1.1032 	 0.6614 	 1.6474 	 	 0.3917 	 	 1.1985 	 0.6261 	 1.6663 	 	 0.3892
[2025/06/08 01:07:35] - 85 	 283.9 	 	 58.7 	 	 0.1000 	 1.1006 	 0.6626 	 1.6460 	 	 0.3897 	 	 1.2218 	 0.6287 	 1.6181 	 	 0.3970
[2025/06/08 01:13:17] - 86 	 283.2 	 	 58.8 	 	 0.1000 	 1.0956 	 0.6706 	 1.6422 	 	 0.3910 	 	 1.2528 	 0.5951 	 1.7359 	 	 0.3582
[2025/06/08 01:19:01] - 87 	 284.1 	 	 59.5 	 	 0.1000 	 1.1045 	 0.6634 	 1.6503 	 	 0.3894 	 	 1.1139 	 0.6440 	 1.5734 	 	 0.4218
[2025/06/08 01:24:45] - 88 	 284.2 	 	 59.2 	 	 0.1000 	 1.1040 	 0.6607 	 1.6475 	 	 0.3915 	 	 1.1645 	 0.6554 	 1.6042 	 	 0.4109
[2025/06/08 01:30:28] - 89 	 284.3 	 	 58.8 	 	 0.1000 	 1.0912 	 0.6669 	 1.6398 	 	 0.3898 	 	 1.1779 	 0.6179 	 1.6644 	 	 0.3805
[2025/06/08 01:36:11] - 90 	 284.7 	 	 58.7 	 	 0.1000 	 1.0952 	 0.6656 	 1.6431 	 	 0.3929 	 	 1.1527 	 0.6306 	 1.5908 	 	 0.4242
[2025/06/08 01:41:55] - 91 	 285.0 	 	 58.9 	 	 0.1000 	 1.0925 	 0.6660 	 1.6401 	 	 0.3940 	 	 1.1547 	 0.6274 	 1.6458 	 	 0.3945
[2025/06/08 01:47:37] - 92 	 282.9 	 	 58.8 	 	 0.1000 	 1.0981 	 0.6661 	 1.6468 	 	 0.3891 	 	 1.1009 	 0.6367 	 1.5953 	 	 0.4084
[2025/06/08 01:53:19] - 93 	 284.0 	 	 58.7 	 	 0.1000 	 1.1015 	 0.6640 	 1.6492 	 	 0.3879 	 	 1.1766 	 0.6358 	 1.6332 	 	 0.4041
[2025/06/08 01:59:01] - 94 	 283.1 	 	 58.5 	 	 0.1000 	 1.0888 	 0.6706 	 1.6389 	 	 0.3925 	 	 1.1052 	 0.6090 	 1.5931 	 	 0.4059
[2025/06/08 02:04:44] - 95 	 284.7 	 	 58.7 	 	 0.1000 	 1.0790 	 0.6732 	 1.6336 	 	 0.3946 	 	 1.1346 	 0.6517 	 1.5801 	 	 0.4146
[2025/06/08 02:10:28] - 96 	 284.7 	 	 59.0 	 	 0.1000 	 1.0884 	 0.6715 	 1.6404 	 	 0.3948 	 	 1.1939 	 0.6250 	 1.6398 	 	 0.3901
[2025/06/08 02:16:13] - 97 	 285.4 	 	 59.3 	 	 0.1000 	 1.0823 	 0.6720 	 1.6345 	 	 0.3954 	 	 1.1418 	 0.6102 	 1.6538 	 	 0.3836
[2025/06/08 02:21:58] - 98 	 287.1 	 	 58.5 	 	 0.1000 	 1.0866 	 0.6702 	 1.6366 	 	 0.3955 	 	 1.1460 	 0.6595 	 1.5959 	 	 0.4115
[2025/06/08 02:27:41] - 99 	 282.8 	 	 59.2 	 	 0.0100 	 1.0847 	 0.6711 	 1.6377 	 	 0.3926 	 	 1.0965 	 0.6582 	 1.5815 	 	 0.4090
[2025/06/08 02:33:25] - 100 	 284.7 	 	 59.4 	 	 0.0100 	 0.9005 	 0.7307 	 1.4281 	 	 0.4670 	 	 0.8526 	 0.7382 	 1.3937 	 	 0.4755
[2025/06/08 02:39:08] - 101 	 284.6 	 	 58.9 	 	 0.0100 	 0.8327 	 0.7546 	 1.3737 	 	 0.4859 	 	 0.8193 	 0.7540 	 1.3755 	 	 0.4846
[2025/06/08 02:44:50] - 102 	 283.0 	 	 58.8 	 	 0.0100 	 0.8070 	 0.7642 	 1.3545 	 	 0.4907 	 	 0.8137 	 0.7543 	 1.3652 	 	 0.4877
[2025/06/08 02:50:36] - 103 	 286.3 	 	 59.2 	 	 0.0100 	 0.7908 	 0.7695 	 1.3407 	 	 0.4975 	 	 0.7753 	 0.7681 	 1.3684 	 	 0.4836
[2025/06/08 02:56:20] - 104 	 284.7 	 	 58.8 	 	 0.0100 	 0.7737 	 0.7748 	 1.3297 	 	 0.5022 	 	 0.7787 	 0.7668 	 1.3682 	 	 0.4859
[2025/06/08 03:02:03] - 105 	 284.2 	 	 59.0 	 	 0.0100 	 0.7577 	 0.7811 	 1.3149 	 	 0.5078 	 	 0.7945 	 0.7606 	 1.3463 	 	 0.4959
[2025/06/08 03:07:48] - 106 	 285.7 	 	 59.2 	 	 0.0100 	 0.7489 	 0.7860 	 1.3088 	 	 0.5083 	 	 0.7501 	 0.7784 	 1.3414 	 	 0.4951
[2025/06/08 03:13:31] - 107 	 284.0 	 	 59.1 	 	 0.0100 	 0.7359 	 0.7897 	 1.2998 	 	 0.5112 	 	 0.7516 	 0.7693 	 1.3521 	 	 0.4903
[2025/06/08 03:19:17] - 108 	 286.8 	 	 58.8 	 	 0.0100 	 0.7306 	 0.7926 	 1.2954 	 	 0.5120 	 	 0.7856 	 0.7713 	 1.3578 	 	 0.4880
[2025/06/08 03:25:00] - 109 	 284.3 	 	 59.0 	 	 0.0100 	 0.7183 	 0.7983 	 1.2884 	 	 0.5126 	 	 0.7641 	 0.7751 	 1.3368 	 	 0.5009
[2025/06/08 03:30:46] - 110 	 286.1 	 	 59.3 	 	 0.0100 	 0.7118 	 0.8008 	 1.2825 	 	 0.5154 	 	 0.7687 	 0.7758 	 1.3576 	 	 0.4885
[2025/06/08 03:36:29] - 111 	 285.3 	 	 58.7 	 	 0.0100 	 0.7006 	 0.8032 	 1.2726 	 	 0.5208 	 	 0.7387 	 0.7836 	 1.3426 	 	 0.4992
[2025/06/08 03:42:14] - 112 	 285.8 	 	 59.2 	 	 0.0100 	 0.6938 	 0.8058 	 1.2679 	 	 0.5227 	 	 0.7518 	 0.7680 	 1.3452 	 	 0.4915
[2025/06/08 03:48:00] - 113 	 286.4 	 	 58.8 	 	 0.0100 	 0.6852 	 0.8098 	 1.2611 	 	 0.5222 	 	 0.7075 	 0.7767 	 1.3468 	 	 0.5004
[2025/06/08 03:53:46] - 114 	 287.1 	 	 59.5 	 	 0.0100 	 0.6833 	 0.8113 	 1.2627 	 	 0.5237 	 	 0.7529 	 0.7827 	 1.3466 	 	 0.4994
[2025/06/08 03:59:31] - 115 	 285.5 	 	 59.1 	 	 0.0100 	 0.6766 	 0.8129 	 1.2558 	 	 0.5256 	 	 0.7227 	 0.7868 	 1.3516 	 	 0.4938
[2025/06/08 04:05:16] - 116 	 286.0 	 	 59.2 	 	 0.0100 	 0.6673 	 0.8163 	 1.2496 	 	 0.5296 	 	 0.7257 	 0.7783 	 1.3443 	 	 0.4969
[2025/06/08 04:11:00] - 117 	 284.8 	 	 59.4 	 	 0.0100 	 0.6630 	 0.8173 	 1.2464 	 	 0.5278 	 	 0.7259 	 0.7829 	 1.3357 	 	 0.4960
[2025/06/08 04:16:45] - 118 	 285.1 	 	 59.5 	 	 0.0100 	 0.6614 	 0.8181 	 1.2464 	 	 0.5270 	 	 0.6743 	 0.8002 	 1.3666 	 	 0.4909
[2025/06/08 04:22:30] - 119 	 285.8 	 	 59.3 	 	 0.0100 	 0.6548 	 0.8200 	 1.2408 	 	 0.5312 	 	 0.7293 	 0.7769 	 1.3361 	 	 0.4978
[2025/06/08 04:28:16] - 120 	 286.6 	 	 59.5 	 	 0.0100 	 0.6496 	 0.8223 	 1.2356 	 	 0.5311 	 	 0.7243 	 0.7860 	 1.3437 	 	 0.4993
[2025/06/08 04:34:04] - 121 	 288.6 	 	 59.2 	 	 0.0100 	 0.6467 	 0.8248 	 1.2347 	 	 0.5315 	 	 0.6948 	 0.7783 	 1.3893 	 	 0.4889
[2025/06/08 04:39:48] - 122 	 285.3 	 	 58.7 	 	 0.0100 	 0.6436 	 0.8260 	 1.2328 	 	 0.5324 	 	 0.7016 	 0.7904 	 1.3846 	 	 0.4862
[2025/06/08 04:45:31] - 123 	 284.4 	 	 59.3 	 	 0.0100 	 0.6380 	 0.8270 	 1.2291 	 	 0.5326 	 	 0.6999 	 0.7938 	 1.3324 	 	 0.5001
[2025/06/08 04:51:14] - 124 	 284.2 	 	 58.8 	 	 0.0100 	 0.6334 	 0.8299 	 1.2269 	 	 0.5360 	 	 0.6968 	 0.7854 	 1.3543 	 	 0.4977
[2025/06/08 04:57:00] - 125 	 286.3 	 	 59.3 	 	 0.0100 	 0.6290 	 0.8301 	 1.2227 	 	 0.5362 	 	 0.6900 	 0.7941 	 1.3684 	 	 0.4940
[2025/06/08 05:02:47] - 126 	 288.1 	 	 59.3 	 	 0.0100 	 0.6225 	 0.8328 	 1.2169 	 	 0.5365 	 	 0.6875 	 0.7803 	 1.4066 	 	 0.4849
[2025/06/08 05:08:34] - 127 	 287.2 	 	 59.4 	 	 0.0100 	 0.6188 	 0.8339 	 1.2131 	 	 0.5393 	 	 0.7187 	 0.7829 	 1.3315 	 	 0.5041
